Project: C:\Downloads\c1\11.gmid
Log begin...
Now time is:12/4/2015 9:57:55 PM

Left Longitude  input= 24.196755
Right Longitude input= 24.303555
Top Latitude    input= 45.699472
Bottom Latitude input= 45.628272

X1 = 74345
X2 = 74384
Y1=46787
Y2=46824

Left Longitude  download=24.1946411132813
Right Longitude download=24.3045043945313
Top Latitude    download=45.7004248569367
Bottom Latitude download=45.6274842086862

All images' scope information are saved to C:\Downloads\c1\11_list.txt

Total count of images would be downloaded: 1520

Download threads count: 8

Zoom level: 17

path: C:\Downloads\c1\

FileNameFormat=1

Start downloading...
--------------------------------
Thread6:seq=5, file=gs_74345_46820_17.jpg ->ok!
Thread2:seq=105, file=gs_74347_46796_17.jpg ->ok!
Thread3:seq=106, file=gs_74347_46795_17.jpg ->ok!
Thread8:seq=111, file=gs_74347_46790_17.jpg ->ok!
Thread7:seq=110, file=gs_74347_46791_17.jpg ->ok!
Thread4:seq=107, file=gs_74347_46794_17.jpg ->ok!
Thread1:seq=112, file=gs_74347_46789_17.jpg ->ok!
Thread5:seq=108, file=gs_74347_46793_17.jpg ->ok!
Thread6:seq=117, file=gs_74348_46822_17.jpg ->ok!
Thread2:seq=113, file=gs_74347_46788_17.jpg ->ok!
Thread3:seq=114, file=gs_74347_46787_17.jpg ->ok!
Thread8:seq=119, file=gs_74348_46820_17.jpg ->ok!
Thread7:seq=118, file=gs_74348_46821_17.jpg ->ok!
Thread4:seq=115, file=gs_74348_46824_17.jpg ->ok!
Thread1:seq=120, file=gs_74348_46819_17.jpg ->ok!
Thread5:seq=116, file=gs_74348_46823_17.jpg ->ok!
Thread6:seq=125, file=gs_74348_46814_17.jpg ->ok!
Thread2:seq=121, file=gs_74348_46818_17.jpg ->ok!
Thread3:seq=122, file=gs_74348_46817_17.jpg ->ok!
Thread8:seq=127, file=gs_74348_46812_17.jpg ->ok!
Thread4:seq=123, file=gs_74348_46816_17.jpg ->ok!
Thread1:seq=128, file=gs_74348_46811_17.jpg ->ok!
Thread7:seq=126, file=gs_74348_46813_17.jpg ->ok!
Thread5:seq=124, file=gs_74348_46815_17.jpg ->ok!
Thread6:seq=133, file=gs_74348_46806_17.jpg ->ok!
Thread2:seq=129, file=gs_74348_46810_17.jpg ->ok!
Thread3:seq=130, file=gs_74348_46809_17.jpg ->ok!
Thread4:seq=131, file=gs_74348_46808_17.jpg ->ok!
Thread8:seq=135, file=gs_74348_46804_17.jpg ->ok!
Thread1:seq=136, file=gs_74348_46803_17.jpg ->ok!
Thread7:seq=134, file=gs_74348_46805_17.jpg ->ok!
Thread5:seq=132, file=gs_74348_46807_17.jpg ->ok!
Thread6:seq=141, file=gs_74348_46798_17.jpg ->ok!
Thread2:seq=137, file=gs_74348_46802_17.jpg ->ok!
Thread3:seq=138, file=gs_74348_46801_17.jpg ->ok!
Thread4:seq=139, file=gs_74348_46800_17.jpg ->ok!
Thread8:seq=143, file=gs_74348_46796_17.jpg ->ok!
Thread1:seq=144, file=gs_74348_46795_17.jpg ->ok!
Thread5:seq=140, file=gs_74348_46799_17.jpg ->ok!
Thread7:seq=142, file=gs_74348_46797_17.jpg ->ok!
Thread6:seq=149, file=gs_74348_46790_17.jpg ->ok!
Thread2:seq=145, file=gs_74348_46794_17.jpg ->ok!
Thread3:seq=146, file=gs_74348_46793_17.jpg ->ok!
Thread4:seq=147, file=gs_74348_46792_17.jpg ->ok!
Thread8:seq=151, file=gs_74348_46788_17.jpg ->ok!
Thread1:seq=152, file=gs_74348_46787_17.jpg ->ok!
Thread5:seq=148, file=gs_74348_46791_17.jpg ->ok!
Thread7:seq=150, file=gs_74348_46789_17.jpg ->ok!
Thread2:seq=153, file=gs_74349_46824_17.jpg ->ok!
Thread6:seq=157, file=gs_74349_46820_17.jpg ->ok!
Thread4:seq=155, file=gs_74349_46822_17.jpg ->ok!
Thread3:seq=154, file=gs_74349_46823_17.jpg ->ok!
Thread8:seq=159, file=gs_74349_46818_17.jpg ->ok!
Thread1:seq=160, file=gs_74349_46817_17.jpg ->ok!
Thread5:seq=156, file=gs_74349_46821_17.jpg ->ok!
Thread7:seq=158, file=gs_74349_46819_17.jpg ->ok!
Thread2:seq=161, file=gs_74349_46816_17.jpg ->ok!
Thread6:seq=165, file=gs_74349_46812_17.jpg ->ok!
Thread4:seq=163, file=gs_74349_46814_17.jpg ->ok!
Thread3:seq=162, file=gs_74349_46815_17.jpg ->ok!
Thread8:seq=167, file=gs_74349_46810_17.jpg ->ok!
Thread1:seq=168, file=gs_74349_46809_17.jpg ->ok!
Thread5:seq=164, file=gs_74349_46813_17.jpg ->ok!
Thread7:seq=166, file=gs_74349_46811_17.jpg ->ok!
Thread2:seq=169, file=gs_74349_46808_17.jpg ->ok!
Thread6:seq=173, file=gs_74349_46804_17.jpg ->ok!
Thread3:seq=170, file=gs_74349_46807_17.jpg ->ok!
Thread4:seq=171, file=gs_74349_46806_17.jpg ->ok!
Thread8:seq=175, file=gs_74349_46802_17.jpg ->ok!
Thread1:seq=176, file=gs_74349_46801_17.jpg ->ok!
Thread5:seq=172, file=gs_74349_46805_17.jpg ->ok!
Thread7:seq=174, file=gs_74349_46803_17.jpg ->ok!
Thread2:seq=177, file=gs_74349_46800_17.jpg ->ok!
Thread6:seq=181, file=gs_74349_46796_17.jpg ->ok!
Thread3:seq=178, file=gs_74349_46799_17.jpg ->ok!
Thread4:seq=179, file=gs_74349_46798_17.jpg ->ok!
Thread8:seq=183, file=gs_74349_46794_17.jpg ->ok!
Thread1:seq=184, file=gs_74349_46793_17.jpg ->ok!
Thread5:seq=180, file=gs_74349_46797_17.jpg ->ok!
Thread7:seq=182, file=gs_74349_46795_17.jpg ->ok!
Thread2:seq=185, file=gs_74349_46792_17.jpg ->ok!
Thread6:seq=189, file=gs_74349_46788_17.jpg ->ok!
Thread3:seq=186, file=gs_74349_46791_17.jpg ->ok!
Thread4:seq=187, file=gs_74349_46790_17.jpg ->ok!
Thread8:seq=191, file=gs_74350_46824_17.jpg ->ok!
Thread1:seq=192, file=gs_74350_46823_17.jpg ->ok!
Thread5:seq=188, file=gs_74349_46789_17.jpg ->ok!
Thread7:seq=190, file=gs_74349_46787_17.jpg ->ok!
Thread2:seq=193, file=gs_74350_46822_17.jpg ->ok!
Thread6:seq=197, file=gs_74350_46818_17.jpg ->ok!
Thread3:seq=194, file=gs_74350_46821_17.jpg ->ok!
Thread8:seq=199, file=gs_74350_46816_17.jpg ->ok!
Thread4:seq=195, file=gs_74350_46820_17.jpg ->ok!
Thread1:seq=200, file=gs_74350_46815_17.jpg ->ok!
Thread5:seq=196, file=gs_74350_46819_17.jpg ->ok!
Thread7:seq=198, file=gs_74350_46817_17.jpg ->ok!
Thread2:seq=201, file=gs_74350_46814_17.jpg ->ok!
Thread6:seq=205, file=gs_74350_46810_17.jpg ->ok!
Thread3:seq=202, file=gs_74350_46813_17.jpg ->ok!
Thread8:seq=207, file=gs_74350_46808_17.jpg ->ok!
Thread4:seq=203, file=gs_74350_46812_17.jpg ->ok!
Thread1:seq=208, file=gs_74350_46807_17.jpg ->ok!
Thread5:seq=204, file=gs_74350_46811_17.jpg ->ok!
Thread7:seq=206, file=gs_74350_46809_17.jpg ->ok!
Thread2:seq=209, file=gs_74350_46806_17.jpg ->ok!
Thread6:seq=213, file=gs_74350_46802_17.jpg ->ok!
Thread3:seq=210, file=gs_74350_46805_17.jpg ->ok!
Thread8:seq=215, file=gs_74350_46800_17.jpg ->ok!
Thread4:seq=211, file=gs_74350_46804_17.jpg ->ok!
Thread1:seq=216, file=gs_74350_46799_17.jpg ->ok!
Thread7:seq=214, file=gs_74350_46801_17.jpg ->ok!
Thread5:seq=212, file=gs_74350_46803_17.jpg ->ok!
Thread2:seq=217, file=gs_74350_46798_17.jpg ->ok!
Thread6:seq=221, file=gs_74350_46794_17.jpg ->ok!
Thread3:seq=218, file=gs_74350_46797_17.jpg ->ok!
Thread8:seq=223, file=gs_74350_46792_17.jpg ->ok!
Thread4:seq=219, file=gs_74350_46796_17.jpg ->ok!
Thread1:seq=224, file=gs_74350_46791_17.jpg ->ok!
Thread7:seq=222, file=gs_74350_46793_17.jpg ->ok!
Thread5:seq=220, file=gs_74350_46795_17.jpg ->ok!
Thread2:seq=225, file=gs_74350_46790_17.jpg ->ok!
Thread6:seq=229, file=gs_74351_46824_17.jpg ->ok!
Thread3:seq=226, file=gs_74350_46789_17.jpg ->ok!
Thread8:seq=231, file=gs_74351_46822_17.jpg ->ok!
Thread4:seq=227, file=gs_74350_46788_17.jpg ->ok!
Thread1:seq=232, file=gs_74351_46821_17.jpg ->ok!
Thread7:seq=230, file=gs_74351_46823_17.jpg ->ok!
Thread5:seq=228, file=gs_74350_46787_17.jpg ->ok!
Thread2:seq=233, file=gs_74351_46820_17.jpg ->ok!
Thread6:seq=237, file=gs_74351_46816_17.jpg ->ok!
Thread3:seq=234, file=gs_74351_46819_17.jpg ->ok!
Thread8:seq=239, file=gs_74351_46814_17.jpg ->ok!
Thread4:seq=235, file=gs_74351_46818_17.jpg ->ok!
Thread1:seq=240, file=gs_74351_46813_17.jpg ->ok!
Thread7:seq=238, file=gs_74351_46815_17.jpg ->ok!
Thread5:seq=236, file=gs_74351_46817_17.jpg ->ok!
Thread2:seq=241, file=gs_74351_46812_17.jpg ->ok!
Thread6:seq=245, file=gs_74351_46808_17.jpg ->ok!
Thread3:seq=242, file=gs_74351_46811_17.jpg ->ok!
Thread8:seq=247, file=gs_74351_46806_17.jpg ->ok!
Thread4:seq=243, file=gs_74351_46810_17.jpg ->ok!
Thread1:seq=248, file=gs_74351_46805_17.jpg ->ok!
Thread7:seq=246, file=gs_74351_46807_17.jpg ->ok!
Thread5:seq=244, file=gs_74351_46809_17.jpg ->ok!
Thread2:seq=249, file=gs_74351_46804_17.jpg ->ok!
Thread6:seq=253, file=gs_74351_46800_17.jpg ->ok!
Thread3:seq=250, file=gs_74351_46803_17.jpg ->ok!
Thread8:seq=255, file=gs_74351_46798_17.jpg ->ok!
Thread4:seq=251, file=gs_74351_46802_17.jpg ->ok!
Thread1:seq=256, file=gs_74351_46797_17.jpg ->ok!
Thread7:seq=254, file=gs_74351_46799_17.jpg ->ok!
Thread5:seq=252, file=gs_74351_46801_17.jpg ->ok!
Thread2:seq=257, file=gs_74351_46796_17.jpg ->ok!
Thread6:seq=261, file=gs_74351_46792_17.jpg ->ok!
Thread3:seq=258, file=gs_74351_46795_17.jpg ->ok!
Thread8:seq=263, file=gs_74351_46790_17.jpg ->ok!
Thread4:seq=259, file=gs_74351_46794_17.jpg ->ok!
Thread5:seq=260, file=gs_74351_46793_17.jpg ->ok!
Thread7:seq=262, file=gs_74351_46791_17.jpg ->ok!
Thread1:seq=264, file=gs_74351_46789_17.jpg ->ok!
Thread2:seq=265, file=gs_74351_46788_17.jpg ->ok!
Thread6:seq=269, file=gs_74352_46822_17.jpg ->ok!
Thread3:seq=266, file=gs_74351_46787_17.jpg ->ok!
Thread8:seq=271, file=gs_74352_46820_17.jpg ->ok!
Thread4:seq=267, file=gs_74352_46824_17.jpg ->ok!
Thread5:seq=268, file=gs_74352_46823_17.jpg ->ok!
Thread7:seq=270, file=gs_74352_46821_17.jpg ->ok!
Thread1:seq=272, file=gs_74352_46819_17.jpg ->ok!
Thread2:seq=273, file=gs_74352_46818_17.jpg ->ok!
Thread3:seq=274, file=gs_74352_46817_17.jpg ->ok!
Thread6:seq=277, file=gs_74352_46814_17.jpg ->ok!
Thread8:seq=279, file=gs_74352_46812_17.jpg ->ok!
Thread4:seq=275, file=gs_74352_46816_17.jpg ->ok!
Thread5:seq=276, file=gs_74352_46815_17.jpg ->ok!
Thread7:seq=278, file=gs_74352_46813_17.jpg ->ok!
Thread1:seq=280, file=gs_74352_46811_17.jpg ->ok!
Thread2:seq=281, file=gs_74352_46810_17.jpg ->ok!
Thread3:seq=282, file=gs_74352_46809_17.jpg ->ok!
Thread8:seq=287, file=gs_74352_46804_17.jpg ->ok!
Thread6:seq=285, file=gs_74352_46806_17.jpg ->ok!
Thread4:seq=283, file=gs_74352_46808_17.jpg ->ok!
Thread5:seq=284, file=gs_74352_46807_17.jpg ->ok!
Thread7:seq=286, file=gs_74352_46805_17.jpg ->ok!
Thread1:seq=288, file=gs_74352_46803_17.jpg ->ok!
Thread2:seq=289, file=gs_74352_46802_17.jpg ->ok!
Thread3:seq=290, file=gs_74352_46801_17.jpg ->ok!
Thread8:seq=295, file=gs_74352_46796_17.jpg ->ok!
Thread6:seq=293, file=gs_74352_46798_17.jpg ->ok!
Thread4:seq=291, file=gs_74352_46800_17.jpg ->ok!
Thread5:seq=292, file=gs_74352_46799_17.jpg ->ok!
Thread7:seq=294, file=gs_74352_46797_17.jpg ->ok!
Thread1:seq=296, file=gs_74352_46795_17.jpg ->ok!
Thread2:seq=297, file=gs_74352_46794_17.jpg ->ok!
Thread3:seq=298, file=gs_74352_46793_17.jpg ->ok!
Thread8:seq=303, file=gs_74352_46788_17.jpg ->ok!
Thread6:seq=301, file=gs_74352_46790_17.jpg ->ok!
Thread4:seq=299, file=gs_74352_46792_17.jpg ->ok!
Thread7:seq=302, file=gs_74352_46789_17.jpg ->ok!
Thread2:seq=305, file=gs_74353_46824_17.jpg ->ok!
Thread1:seq=304, file=gs_74352_46787_17.jpg ->ok!
Thread3:seq=306, file=gs_74353_46823_17.jpg ->ok!
Thread5:seq=300, file=gs_74352_46791_17.jpg ->ok!
Thread8:seq=311, file=gs_74353_46818_17.jpg ->ok!
Thread6:seq=309, file=gs_74353_46820_17.jpg ->ok!
Thread4:seq=307, file=gs_74353_46822_17.jpg ->ok!
Thread7:seq=310, file=gs_74353_46819_17.jpg ->ok!
Thread2:seq=313, file=gs_74353_46816_17.jpg ->ok!
Thread1:seq=312, file=gs_74353_46817_17.jpg ->ok!
Thread3:seq=314, file=gs_74353_46815_17.jpg ->ok!
Thread5:seq=308, file=gs_74353_46821_17.jpg ->ok!
Thread8:seq=319, file=gs_74353_46810_17.jpg ->ok!
Thread6:seq=317, file=gs_74353_46812_17.jpg ->ok!
Thread4:seq=315, file=gs_74353_46814_17.jpg ->ok!
Thread7:seq=318, file=gs_74353_46811_17.jpg ->ok!
Thread2:seq=321, file=gs_74353_46808_17.jpg ->ok!
Thread1:seq=320, file=gs_74353_46809_17.jpg ->ok!
Thread3:seq=322, file=gs_74353_46807_17.jpg ->ok!
Thread5:seq=316, file=gs_74353_46813_17.jpg ->ok!
Thread6:seq=325, file=gs_74353_46804_17.jpg ->ok!
Thread8:seq=327, file=gs_74353_46802_17.jpg ->ok!
Thread4:seq=323, file=gs_74353_46806_17.jpg ->ok!
Thread7:seq=326, file=gs_74353_46803_17.jpg ->ok!
Thread2:seq=329, file=gs_74353_46800_17.jpg ->ok!
Thread1:seq=328, file=gs_74353_46801_17.jpg ->ok!
Thread3:seq=330, file=gs_74353_46799_17.jpg ->ok!
Thread6:seq=333, file=gs_74353_46796_17.jpg ->ok!
Thread5:seq=324, file=gs_74353_46805_17.jpg ->ok!
Thread8:seq=335, file=gs_74353_46794_17.jpg ->ok!
Thread4:seq=331, file=gs_74353_46798_17.jpg ->ok!
Thread7:seq=334, file=gs_74353_46795_17.jpg ->ok!
Thread1:seq=336, file=gs_74353_46793_17.jpg ->ok!
Thread2:seq=337, file=gs_74353_46792_17.jpg ->ok!
Thread3:seq=338, file=gs_74353_46791_17.jpg ->ok!
Thread6:seq=341, file=gs_74353_46788_17.jpg ->ok!
Thread8:seq=343, file=gs_74354_46824_17.jpg ->ok!
Thread5:seq=332, file=gs_74353_46797_17.jpg ->ok!
Thread4:seq=339, file=gs_74353_46790_17.jpg ->ok!
Thread7:seq=342, file=gs_74353_46787_17.jpg ->ok!
Thread1:seq=344, file=gs_74354_46823_17.jpg ->ok!
Thread2:seq=345, file=gs_74354_46822_17.jpg ->ok!
Thread3:seq=346, file=gs_74354_46821_17.jpg ->ok!
Thread6:seq=349, file=gs_74354_46818_17.jpg ->ok!
Thread5:seq=340, file=gs_74353_46789_17.jpg ->ok!
Thread8:seq=351, file=gs_74354_46816_17.jpg ->ok!
Thread4:seq=347, file=gs_74354_46820_17.jpg ->ok!
Thread7:seq=350, file=gs_74354_46817_17.jpg ->ok!
Thread1:seq=352, file=gs_74354_46815_17.jpg ->ok!
Thread2:seq=353, file=gs_74354_46814_17.jpg ->ok!
Thread3:seq=354, file=gs_74354_46813_17.jpg ->ok!
Thread6:seq=357, file=gs_74354_46810_17.jpg ->ok!
Thread5:seq=348, file=gs_74354_46819_17.jpg ->ok!
Thread8:seq=359, file=gs_74354_46808_17.jpg ->ok!
Thread4:seq=355, file=gs_74354_46812_17.jpg ->ok!
Thread7:seq=358, file=gs_74354_46809_17.jpg ->ok!
Thread1:seq=360, file=gs_74354_46807_17.jpg ->ok!
Thread2:seq=361, file=gs_74354_46806_17.jpg ->ok!
Thread3:seq=362, file=gs_74354_46805_17.jpg ->ok!
Thread6:seq=365, file=gs_74354_46802_17.jpg ->ok!
Thread8:seq=367, file=gs_74354_46800_17.jpg ->ok!
Thread5:seq=356, file=gs_74354_46811_17.jpg ->ok!
Thread4:seq=363, file=gs_74354_46804_17.jpg ->ok!
Thread7:seq=366, file=gs_74354_46801_17.jpg ->ok!
Thread1:seq=368, file=gs_74354_46799_17.jpg ->ok!
Thread3:seq=370, file=gs_74354_46797_17.jpg ->ok!
Thread2:seq=369, file=gs_74354_46798_17.jpg ->ok!
Thread6:seq=373, file=gs_74354_46794_17.jpg ->ok!
Thread8:seq=375, file=gs_74354_46792_17.jpg ->ok!
Thread5:seq=364, file=gs_74354_46803_17.jpg ->ok!
Thread4:seq=371, file=gs_74354_46796_17.jpg ->ok!
Thread7:seq=374, file=gs_74354_46793_17.jpg ->ok!
Thread1:seq=376, file=gs_74354_46791_17.jpg ->ok!
Thread3:seq=378, file=gs_74354_46789_17.jpg ->ok!
Thread2:seq=377, file=gs_74354_46790_17.jpg ->ok!
Thread6:seq=381, file=gs_74355_46824_17.jpg ->ok!
Thread8:seq=383, file=gs_74355_46822_17.jpg ->ok!
Thread4:seq=379, file=gs_74354_46788_17.jpg ->ok!
Thread5:seq=372, file=gs_74354_46795_17.jpg ->ok!
Thread7:seq=382, file=gs_74355_46823_17.jpg ->ok!
Thread1:seq=384, file=gs_74355_46821_17.jpg ->ok!
Thread3:seq=386, file=gs_74355_46819_17.jpg ->ok!
Thread2:seq=385, file=gs_74355_46820_17.jpg ->ok!
Thread6:seq=389, file=gs_74355_46816_17.jpg ->ok!
Thread8:seq=391, file=gs_74355_46814_17.jpg ->ok!
Thread5:seq=380, file=gs_74354_46787_17.jpg ->ok!
Thread4:seq=387, file=gs_74355_46818_17.jpg ->ok!
Thread7:seq=390, file=gs_74355_46815_17.jpg ->ok!
Thread1:seq=392, file=gs_74355_46813_17.jpg ->ok!
Thread3:seq=394, file=gs_74355_46811_17.jpg ->ok!
Thread2:seq=393, file=gs_74355_46812_17.jpg ->ok!
Thread6:seq=397, file=gs_74355_46808_17.jpg ->ok!
Thread5:seq=388, file=gs_74355_46817_17.jpg ->ok!
Thread4:seq=395, file=gs_74355_46810_17.jpg ->ok!
Thread8:seq=399, file=gs_74355_46806_17.jpg ->ok!
Thread7:seq=398, file=gs_74355_46807_17.jpg ->ok!
Thread1:seq=400, file=gs_74355_46805_17.jpg ->ok!
Thread3:seq=402, file=gs_74355_46803_17.jpg ->ok!
Thread2:seq=401, file=gs_74355_46804_17.jpg ->ok!
Thread6:seq=405, file=gs_74355_46800_17.jpg ->ok!
Thread4:seq=403, file=gs_74355_46802_17.jpg ->ok!
Thread5:seq=396, file=gs_74355_46809_17.jpg ->ok!
Thread8:seq=407, file=gs_74355_46798_17.jpg ->ok!
Thread7:seq=406, file=gs_74355_46799_17.jpg ->ok!
Thread1:seq=408, file=gs_74355_46797_17.jpg ->ok!
Thread3:seq=410, file=gs_74355_46795_17.jpg ->ok!
Thread2:seq=409, file=gs_74355_46796_17.jpg ->ok!
Thread6:seq=413, file=gs_74355_46792_17.jpg ->ok!
Thread4:seq=411, file=gs_74355_46794_17.jpg ->ok!
Thread5:seq=404, file=gs_74355_46801_17.jpg ->ok!
Thread8:seq=415, file=gs_74355_46790_17.jpg ->ok!
Thread7:seq=414, file=gs_74355_46791_17.jpg ->ok!
Thread1:seq=416, file=gs_74355_46789_17.jpg ->ok!
Thread3:seq=418, file=gs_74355_46787_17.jpg ->ok!
Thread2:seq=417, file=gs_74355_46788_17.jpg ->ok!
