Project: C:\Downloads\c1\71.gmid
Log begin...
Now time is:12/4/2015 9:57:57 PM

Left Longitude  input= 24.196755
Right Longitude input= 24.303555
Top Latitude    input= 45.272272000000015
Bottom Latitude input= 45.20107200000002

X1 = 74345
X2 = 74384
Y1=47009
Y2=47046

Left Longitude  download=24.1946411132813
Right Longitude download=24.3045043945313
Top Latitude    download=45.2729536137223
Bottom Latitude download=45.1994576864416

All images' scope information are saved to C:\Downloads\c1\71_list.txt

Total count of images would be downloaded: 1520

Download threads count: 8

Zoom level: 17

path: C:\Downloads\c1\

FileNameFormat=1

Start downloading...
--------------------------------
Thread7:seq=6, file=gs_74345_47041_17.jpg ->ok!
Thread4:seq=27, file=gs_74345_47020_17.jpg ->ok!
Thread1:seq=32, file=gs_74345_47015_17.jpg ->ok!
Thread2:seq=33, file=gs_74345_47014_17.jpg ->ok!
Thread3:seq=34, file=gs_74345_47013_17.jpg ->ok!
Thread8:seq=39, file=gs_74346_47046_17.jpg ->ok!
Thread7:seq=38, file=gs_74345_47009_17.jpg ->ok!
Thread4:seq=35, file=gs_74345_47012_17.jpg ->ok!
Thread6:seq=37, file=gs_74345_47010_17.jpg ->ok!
Thread5:seq=36, file=gs_74345_47011_17.jpg ->ok!
Thread1:seq=40, file=gs_74346_47045_17.jpg ->ok!
Thread2:seq=41, file=gs_74346_47044_17.jpg ->ok!
Thread3:seq=42, file=gs_74346_47043_17.jpg ->ok!
Thread4:seq=43, file=gs_74346_47042_17.jpg ->ok!
Thread7:seq=46, file=gs_74346_47039_17.jpg ->ok!
Thread5:seq=44, file=gs_74346_47041_17.jpg ->ok!
Thread8:seq=47, file=gs_74346_47038_17.jpg ->ok!
Thread6:seq=45, file=gs_74346_47040_17.jpg ->ok!
Thread1:seq=48, file=gs_74346_47037_17.jpg ->ok!
Thread2:seq=49, file=gs_74346_47036_17.jpg ->ok!
Thread3:seq=50, file=gs_74346_47035_17.jpg ->ok!
Thread4:seq=51, file=gs_74346_47034_17.jpg ->ok!
Thread7:seq=54, file=gs_74346_47031_17.jpg ->ok!
Thread5:seq=52, file=gs_74346_47033_17.jpg ->ok!
Thread8:seq=55, file=gs_74346_47030_17.jpg ->ok!
Thread6:seq=53, file=gs_74346_47032_17.jpg ->ok!
Thread1:seq=56, file=gs_74346_47029_17.jpg ->ok!
Thread2:seq=57, file=gs_74346_47028_17.jpg ->ok!
Thread3:seq=58, file=gs_74346_47027_17.jpg ->ok!
Thread4:seq=59, file=gs_74346_47026_17.jpg ->ok!
Thread5:seq=60, file=gs_74346_47025_17.jpg ->ok!
Thread8:seq=63, file=gs_74346_47022_17.jpg ->ok!
Thread7:seq=62, file=gs_74346_47023_17.jpg ->ok!
Thread6:seq=61, file=gs_74346_47024_17.jpg ->ok!
Thread1:seq=64, file=gs_74346_47021_17.jpg ->ok!
Thread2:seq=65, file=gs_74346_47020_17.jpg ->ok!
Thread3:seq=66, file=gs_74346_47019_17.jpg ->ok!
Thread5:seq=68, file=gs_74346_47017_17.jpg ->ok!
Thread4:seq=67, file=gs_74346_47018_17.jpg ->ok!
Thread8:seq=71, file=gs_74346_47014_17.jpg ->ok!
Thread6:seq=69, file=gs_74346_47016_17.jpg ->ok!
Thread7:seq=70, file=gs_74346_47015_17.jpg ->ok!
Thread1:seq=72, file=gs_74346_47013_17.jpg ->ok!
Thread2:seq=73, file=gs_74346_47012_17.jpg ->ok!
Thread3:seq=74, file=gs_74346_47011_17.jpg ->ok!
Thread5:seq=76, file=gs_74346_47009_17.jpg ->ok!
Thread4:seq=75, file=gs_74346_47010_17.jpg ->ok!
Thread7:seq=78, file=gs_74347_47045_17.jpg ->ok!
Thread8:seq=79, file=gs_74347_47044_17.jpg ->ok!
Thread6:seq=77, file=gs_74347_47046_17.jpg ->ok!
Thread1:seq=80, file=gs_74347_47043_17.jpg ->ok!
Thread2:seq=81, file=gs_74347_47042_17.jpg ->ok!
Thread3:seq=82, file=gs_74347_47041_17.jpg ->ok!
Thread4:seq=83, file=gs_74347_47040_17.jpg ->ok!
Thread5:seq=84, file=gs_74347_47039_17.jpg ->ok!
Thread6:seq=85, file=gs_74347_47038_17.jpg ->ok!
Thread7:seq=86, file=gs_74347_47037_17.jpg ->ok!
Thread8:seq=87, file=gs_74347_47036_17.jpg ->ok!
Thread1:seq=88, file=gs_74347_47035_17.jpg ->ok!
Thread2:seq=89, file=gs_74347_47034_17.jpg ->ok!
Thread5:seq=92, file=gs_74347_47031_17.jpg ->ok!
Thread3:seq=90, file=gs_74347_47033_17.jpg ->ok!
Thread7:seq=94, file=gs_74347_47029_17.jpg ->ok!
Thread4:seq=91, file=gs_74347_47032_17.jpg ->ok!
Thread6:seq=93, file=gs_74347_47030_17.jpg ->ok!
Thread8:seq=95, file=gs_74347_47028_17.jpg ->ok!
Thread1:seq=96, file=gs_74347_47027_17.jpg ->ok!
Thread2:seq=97, file=gs_74347_47026_17.jpg ->ok!
Thread3:seq=98, file=gs_74347_47025_17.jpg ->ok!
Thread5:seq=100, file=gs_74347_47023_17.jpg ->ok!
Thread4:seq=99, file=gs_74347_47024_17.jpg ->ok!
Thread8:seq=103, file=gs_74347_47020_17.jpg ->ok!
Thread6:seq=101, file=gs_74347_47022_17.jpg ->ok!
Thread7:seq=102, file=gs_74347_47021_17.jpg ->ok!
Thread1:seq=104, file=gs_74347_47019_17.jpg ->ok!
Thread2:seq=105, file=gs_74347_47018_17.jpg ->ok!
Thread3:seq=106, file=gs_74347_47017_17.jpg ->ok!
Thread5:seq=108, file=gs_74347_47015_17.jpg ->ok!
Thread4:seq=107, file=gs_74347_47016_17.jpg ->ok!
Thread8:seq=111, file=gs_74347_47012_17.jpg ->ok!
Thread7:seq=110, file=gs_74347_47013_17.jpg ->ok!
Thread6:seq=109, file=gs_74347_47014_17.jpg ->ok!
Thread1:seq=112, file=gs_74347_47011_17.jpg ->ok!
Thread2:seq=113, file=gs_74347_47010_17.jpg ->ok!
Thread3:seq=114, file=gs_74347_47009_17.jpg ->ok!
Thread5:seq=116, file=gs_74348_47045_17.jpg ->ok!
Thread4:seq=115, file=gs_74348_47046_17.jpg ->ok!
Thread8:seq=119, file=gs_74348_47042_17.jpg ->ok!
Thread6:seq=117, file=gs_74348_47044_17.jpg ->ok!
Thread7:seq=118, file=gs_74348_47043_17.jpg ->ok!
Thread1:seq=120, file=gs_74348_47041_17.jpg ->ok!
Thread2:seq=121, file=gs_74348_47040_17.jpg ->ok!
Thread5:seq=124, file=gs_74348_47037_17.jpg ->ok!
Thread3:seq=122, file=gs_74348_47039_17.jpg ->ok!
Thread6:seq=125, file=gs_74348_47036_17.jpg ->ok!
Thread7:seq=126, file=gs_74348_47035_17.jpg ->ok!
Thread8:seq=127, file=gs_74348_47034_17.jpg ->ok!
Thread4:seq=123, file=gs_74348_47038_17.jpg ->ok!
Thread1:seq=128, file=gs_74348_47033_17.jpg ->ok!
Thread2:seq=129, file=gs_74348_47032_17.jpg ->ok!
Thread3:seq=130, file=gs_74348_47031_17.jpg ->ok!
Thread6:seq=133, file=gs_74348_47028_17.jpg ->ok!
Thread8:seq=135, file=gs_74348_47026_17.jpg ->ok!
Thread5:seq=132, file=gs_74348_47029_17.jpg ->ok!
Thread7:seq=134, file=gs_74348_47027_17.jpg ->ok!
Thread4:seq=131, file=gs_74348_47030_17.jpg ->ok!
Thread1:seq=136, file=gs_74348_47025_17.jpg ->ok!
Thread2:seq=137, file=gs_74348_47024_17.jpg ->ok!
Thread3:seq=138, file=gs_74348_47023_17.jpg ->ok!
Thread6:seq=141, file=gs_74348_47020_17.jpg ->ok!
Thread8:seq=143, file=gs_74348_47018_17.jpg ->ok!
Thread7:seq=142, file=gs_74348_47019_17.jpg ->ok!
Thread4:seq=139, file=gs_74348_47022_17.jpg ->ok!
Thread1:seq=144, file=gs_74348_47017_17.jpg ->ok!
Thread2:seq=145, file=gs_74348_47016_17.jpg ->ok!
Thread5:seq=140, file=gs_74348_47021_17.jpg ->ok!
Thread3:seq=146, file=gs_74348_47015_17.jpg ->ok!
Thread7:seq=150, file=gs_74348_47011_17.jpg ->ok!
Thread8:seq=151, file=gs_74348_47010_17.jpg ->ok!
Thread4:seq=147, file=gs_74348_47014_17.jpg ->ok!
Thread6:seq=149, file=gs_74348_47012_17.jpg ->ok!
Thread1:seq=152, file=gs_74348_47009_17.jpg ->ok!
Thread2:seq=153, file=gs_74349_47046_17.jpg ->ok!
Thread5:seq=148, file=gs_74348_47013_17.jpg ->ok!
Thread3:seq=154, file=gs_74349_47045_17.jpg ->ok!
Thread7:seq=158, file=gs_74349_47041_17.jpg ->ok!
Thread8:seq=159, file=gs_74349_47040_17.jpg ->ok!
Thread4:seq=155, file=gs_74349_47044_17.jpg ->ok!
Thread6:seq=157, file=gs_74349_47042_17.jpg ->ok!
Thread1:seq=160, file=gs_74349_47039_17.jpg ->ok!
Thread2:seq=161, file=gs_74349_47038_17.jpg ->ok!
Thread5:seq=156, file=gs_74349_47043_17.jpg ->ok!
Thread3:seq=162, file=gs_74349_47037_17.jpg ->ok!
Thread8:seq=167, file=gs_74349_47032_17.jpg ->ok!
Thread7:seq=166, file=gs_74349_47033_17.jpg ->ok!
Thread4:seq=163, file=gs_74349_47036_17.jpg ->ok!
Thread6:seq=165, file=gs_74349_47034_17.jpg ->ok!
Thread1:seq=168, file=gs_74349_47031_17.jpg ->ok!
Thread2:seq=169, file=gs_74349_47030_17.jpg ->ok!
Thread5:seq=164, file=gs_74349_47035_17.jpg ->ok!
Thread3:seq=170, file=gs_74349_47029_17.jpg ->ok!
Thread8:seq=175, file=gs_74349_47024_17.jpg ->ok!
Thread7:seq=174, file=gs_74349_47025_17.jpg ->ok!
Thread4:seq=171, file=gs_74349_47028_17.jpg ->ok!
Thread6:seq=173, file=gs_74349_47026_17.jpg ->ok!
Thread1:seq=176, file=gs_74349_47023_17.jpg ->ok!
Thread2:seq=177, file=gs_74349_47022_17.jpg ->ok!
Thread5:seq=172, file=gs_74349_47027_17.jpg ->ok!
Thread3:seq=178, file=gs_74349_47021_17.jpg ->ok!
Thread7:seq=182, file=gs_74349_47017_17.jpg ->ok!
Thread8:seq=183, file=gs_74349_47016_17.jpg ->ok!
Thread4:seq=179, file=gs_74349_47020_17.jpg ->ok!
Thread6:seq=181, file=gs_74349_47018_17.jpg ->ok!
Thread1:seq=184, file=gs_74349_47015_17.jpg ->ok!
Thread2:seq=185, file=gs_74349_47014_17.jpg ->ok!
Thread5:seq=180, file=gs_74349_47019_17.jpg ->ok!
Thread3:seq=186, file=gs_74349_47013_17.jpg ->ok!
Thread7:seq=190, file=gs_74349_47009_17.jpg ->ok!
Thread8:seq=191, file=gs_74350_47046_17.jpg ->ok!
Thread4:seq=187, file=gs_74349_47012_17.jpg ->ok!
Thread6:seq=189, file=gs_74349_47010_17.jpg ->ok!
Thread1:seq=192, file=gs_74350_47045_17.jpg ->ok!
Thread2:seq=193, file=gs_74350_47044_17.jpg ->ok!
Thread5:seq=188, file=gs_74349_47011_17.jpg ->ok!
Thread3:seq=194, file=gs_74350_47043_17.jpg ->ok!
Thread7:seq=198, file=gs_74350_47039_17.jpg ->ok!
Thread8:seq=199, file=gs_74350_47038_17.jpg ->ok!
Thread4:seq=195, file=gs_74350_47042_17.jpg ->ok!
Thread6:seq=197, file=gs_74350_47040_17.jpg ->ok!
Thread1:seq=200, file=gs_74350_47037_17.jpg ->ok!
Thread2:seq=201, file=gs_74350_47036_17.jpg ->ok!
Thread5:seq=196, file=gs_74350_47041_17.jpg ->ok!
Thread3:seq=202, file=gs_74350_47035_17.jpg ->ok!
Thread7:seq=206, file=gs_74350_47031_17.jpg ->ok!
Thread8:seq=207, file=gs_74350_47030_17.jpg ->ok!
Thread4:seq=203, file=gs_74350_47034_17.jpg ->ok!
Thread6:seq=205, file=gs_74350_47032_17.jpg ->ok!
Thread1:seq=208, file=gs_74350_47029_17.jpg ->ok!
Thread2:seq=209, file=gs_74350_47028_17.jpg ->ok!
Thread5:seq=204, file=gs_74350_47033_17.jpg ->ok!
Thread3:seq=210, file=gs_74350_47027_17.jpg ->ok!
Thread7:seq=214, file=gs_74350_47023_17.jpg ->ok!
Thread8:seq=215, file=gs_74350_47022_17.jpg ->ok!
Thread4:seq=211, file=gs_74350_47026_17.jpg ->ok!
Thread6:seq=213, file=gs_74350_47024_17.jpg ->ok!
Thread1:seq=216, file=gs_74350_47021_17.jpg ->ok!
Thread2:seq=217, file=gs_74350_47020_17.jpg ->ok!
Thread5:seq=212, file=gs_74350_47025_17.jpg ->ok!
Thread3:seq=218, file=gs_74350_47019_17.jpg ->ok!
Thread7:seq=222, file=gs_74350_47015_17.jpg ->ok!
Thread8:seq=223, file=gs_74350_47014_17.jpg ->ok!
Thread4:seq=219, file=gs_74350_47018_17.jpg ->ok!
Thread6:seq=221, file=gs_74350_47016_17.jpg ->ok!
Thread1:seq=224, file=gs_74350_47013_17.jpg ->ok!
Thread2:seq=225, file=gs_74350_47012_17.jpg ->ok!
Thread5:seq=220, file=gs_74350_47017_17.jpg ->ok!
Thread3:seq=226, file=gs_74350_47011_17.jpg ->ok!
Thread7:seq=230, file=gs_74351_47045_17.jpg ->ok!
Thread8:seq=231, file=gs_74351_47044_17.jpg ->ok!
Thread4:seq=227, file=gs_74350_47010_17.jpg ->ok!
Thread6:seq=229, file=gs_74351_47046_17.jpg ->ok!
Thread1:seq=232, file=gs_74351_47043_17.jpg ->ok!
Thread2:seq=233, file=gs_74351_47042_17.jpg ->ok!
Thread5:seq=228, file=gs_74350_47009_17.jpg ->ok!
Thread7:seq=238, file=gs_74351_47037_17.jpg ->ok!
Thread3:seq=234, file=gs_74351_47041_17.jpg ->ok!
Thread8:seq=239, file=gs_74351_47036_17.jpg ->ok!
Thread4:seq=235, file=gs_74351_47040_17.jpg ->ok!
Thread6:seq=237, file=gs_74351_47038_17.jpg ->ok!
Thread1:seq=240, file=gs_74351_47035_17.jpg ->ok!
Thread2:seq=241, file=gs_74351_47034_17.jpg ->ok!
Thread5:seq=236, file=gs_74351_47039_17.jpg ->ok!
Thread3:seq=242, file=gs_74351_47033_17.jpg ->ok!
Thread7:seq=246, file=gs_74351_47029_17.jpg ->ok!
Thread4:seq=243, file=gs_74351_47032_17.jpg ->ok!
Thread8:seq=247, file=gs_74351_47028_17.jpg ->ok!
Thread6:seq=245, file=gs_74351_47030_17.jpg ->ok!
Thread1:seq=248, file=gs_74351_47027_17.jpg ->ok!
Thread2:seq=249, file=gs_74351_47026_17.jpg ->ok!
Thread5:seq=244, file=gs_74351_47031_17.jpg ->ok!
Thread7:seq=254, file=gs_74351_47021_17.jpg ->ok!
Thread3:seq=250, file=gs_74351_47025_17.jpg ->ok!
Thread4:seq=251, file=gs_74351_47024_17.jpg ->ok!
Thread8:seq=255, file=gs_74351_47020_17.jpg ->ok!
Thread6:seq=253, file=gs_74351_47022_17.jpg ->ok!
Thread1:seq=256, file=gs_74351_47019_17.jpg ->ok!
Thread2:seq=257, file=gs_74351_47018_17.jpg ->ok!
Thread5:seq=252, file=gs_74351_47023_17.jpg ->ok!
Thread7:seq=262, file=gs_74351_47013_17.jpg ->ok!
Thread3:seq=258, file=gs_74351_47017_17.jpg ->ok!
Thread8:seq=263, file=gs_74351_47012_17.jpg ->ok!
Thread4:seq=259, file=gs_74351_47016_17.jpg ->ok!
Thread6:seq=261, file=gs_74351_47014_17.jpg ->ok!
Thread1:seq=264, file=gs_74351_47011_17.jpg ->ok!
Thread2:seq=265, file=gs_74351_47010_17.jpg ->ok!
Thread5:seq=260, file=gs_74351_47015_17.jpg ->ok!
Thread7:seq=270, file=gs_74352_47043_17.jpg ->ok!
Thread3:seq=266, file=gs_74351_47009_17.jpg ->ok!
Thread8:seq=271, file=gs_74352_47042_17.jpg ->ok!
Thread4:seq=267, file=gs_74352_47046_17.jpg ->ok!
Thread6:seq=269, file=gs_74352_47044_17.jpg ->ok!
Thread1:seq=272, file=gs_74352_47041_17.jpg ->ok!
Thread2:seq=273, file=gs_74352_47040_17.jpg ->ok!
Thread5:seq=268, file=gs_74352_47045_17.jpg ->ok!
Thread7:seq=278, file=gs_74352_47035_17.jpg ->ok!
Thread3:seq=274, file=gs_74352_47039_17.jpg ->ok!
Thread8:seq=279, file=gs_74352_47034_17.jpg ->ok!
Thread4:seq=275, file=gs_74352_47038_17.jpg ->ok!
Thread6:seq=277, file=gs_74352_47036_17.jpg ->ok!
Thread1:seq=280, file=gs_74352_47033_17.jpg ->ok!
Thread2:seq=281, file=gs_74352_47032_17.jpg ->ok!
Thread5:seq=276, file=gs_74352_47037_17.jpg ->ok!
Thread7:seq=286, file=gs_74352_47027_17.jpg ->ok!
Thread3:seq=282, file=gs_74352_47031_17.jpg ->ok!
Thread8:seq=287, file=gs_74352_47026_17.jpg ->ok!
Thread4:seq=283, file=gs_74352_47030_17.jpg ->ok!
Thread1:seq=288, file=gs_74352_47025_17.jpg ->ok!
Thread2:seq=289, file=gs_74352_47024_17.jpg ->ok!
Thread6:seq=285, file=gs_74352_47028_17.jpg ->ok!
Thread5:seq=284, file=gs_74352_47029_17.jpg ->ok!
Thread3:seq=290, file=gs_74352_47023_17.jpg ->ok!
Thread4:seq=291, file=gs_74352_47022_17.jpg ->ok!
Thread7:seq=294, file=gs_74352_47019_17.jpg ->ok!
Thread8:seq=295, file=gs_74352_47018_17.jpg ->ok!
Thread1:seq=296, file=gs_74352_47017_17.jpg ->ok!
Thread2:seq=297, file=gs_74352_47016_17.jpg ->ok!
Thread6:seq=293, file=gs_74352_47020_17.jpg ->ok!
Thread5:seq=292, file=gs_74352_47021_17.jpg ->ok!
Thread3:seq=298, file=gs_74352_47015_17.jpg ->ok!
Thread4:seq=299, file=gs_74352_47014_17.jpg ->ok!
Thread8:seq=303, file=gs_74352_47010_17.jpg ->ok!
Thread7:seq=302, file=gs_74352_47011_17.jpg ->ok!
Thread1:seq=304, file=gs_74352_47009_17.jpg ->ok!
Thread2:seq=305, file=gs_74353_47046_17.jpg ->ok!
Thread6:seq=301, file=gs_74352_47012_17.jpg ->ok!
Thread5:seq=300, file=gs_74352_47013_17.jpg ->ok!
Thread3:seq=306, file=gs_74353_47045_17.jpg ->ok!
Thread4:seq=307, file=gs_74353_47044_17.jpg ->ok!
Thread8:seq=311, file=gs_74353_47040_17.jpg ->ok!
Thread7:seq=310, file=gs_74353_47041_17.jpg ->ok!
Thread1:seq=312, file=gs_74353_47039_17.jpg ->ok!
Thread2:seq=313, file=gs_74353_47038_17.jpg ->ok!
Thread6:seq=309, file=gs_74353_47042_17.jpg ->ok!
Thread5:seq=308, file=gs_74353_47043_17.jpg ->ok!
Thread3:seq=314, file=gs_74353_47037_17.jpg ->ok!
Thread4:seq=315, file=gs_74353_47036_17.jpg ->ok!
Thread8:seq=319, file=gs_74353_47032_17.jpg ->ok!
Thread7:seq=318, file=gs_74353_47033_17.jpg ->ok!
Thread2:seq=321, file=gs_74353_47030_17.jpg ->ok!
Thread1:seq=320, file=gs_74353_47031_17.jpg ->ok!
Thread6:seq=317, file=gs_74353_47034_17.jpg ->ok!
Thread5:seq=316, file=gs_74353_47035_17.jpg ->ok!
Thread3:seq=322, file=gs_74353_47029_17.jpg ->ok!
Thread4:seq=323, file=gs_74353_47028_17.jpg ->ok!
Thread8:seq=327, file=gs_74353_47024_17.jpg ->ok!
Thread7:seq=326, file=gs_74353_47025_17.jpg ->ok!
Thread2:seq=329, file=gs_74353_47022_17.jpg ->ok!
Thread1:seq=328, file=gs_74353_47023_17.jpg ->ok!
Thread6:seq=325, file=gs_74353_47026_17.jpg ->ok!
Thread5:seq=324, file=gs_74353_47027_17.jpg ->ok!
Thread3:seq=330, file=gs_74353_47021_17.jpg ->ok!
Thread4:seq=331, file=gs_74353_47020_17.jpg ->ok!
Thread8:seq=335, file=gs_74353_47016_17.jpg ->ok!
Thread7:seq=334, file=gs_74353_47017_17.jpg ->ok!
Thread2:seq=337, file=gs_74353_47014_17.jpg ->ok!
Thread1:seq=336, file=gs_74353_47015_17.jpg ->ok!
Thread6:seq=333, file=gs_74353_47018_17.jpg ->ok!
Thread5:seq=332, file=gs_74353_47019_17.jpg ->ok!
Thread3:seq=338, file=gs_74353_47013_17.jpg ->ok!
Thread4:seq=339, file=gs_74353_47012_17.jpg ->ok!
Thread8:seq=343, file=gs_74354_47046_17.jpg ->ok!
Thread7:seq=342, file=gs_74353_47009_17.jpg ->ok!
Thread2:seq=345, file=gs_74354_47044_17.jpg ->ok!
Thread1:seq=344, file=gs_74354_47045_17.jpg ->ok!
Thread6:seq=341, file=gs_74353_47010_17.jpg ->ok!
Thread5:seq=340, file=gs_74353_47011_17.jpg ->ok!
Thread3:seq=346, file=gs_74354_47043_17.jpg ->ok!
Thread8:seq=351, file=gs_74354_47038_17.jpg ->ok!
Thread4:seq=347, file=gs_74354_47042_17.jpg ->ok!
Thread7:seq=350, file=gs_74354_47039_17.jpg ->ok!
Thread2:seq=353, file=gs_74354_47036_17.jpg ->ok!
Thread1:seq=352, file=gs_74354_47037_17.jpg ->ok!
Thread6:seq=349, file=gs_74354_47040_17.jpg ->ok!
Thread5:seq=348, file=gs_74354_47041_17.jpg ->ok!
Thread3:seq=354, file=gs_74354_47035_17.jpg ->ok!
Thread4:seq=355, file=gs_74354_47034_17.jpg ->ok!
Thread8:seq=359, file=gs_74354_47030_17.jpg ->ok!
Thread7:seq=358, file=gs_74354_47031_17.jpg ->ok!
Thread1:seq=360, file=gs_74354_47029_17.jpg ->ok!
Thread2:seq=361, file=gs_74354_47028_17.jpg ->ok!
Thread6:seq=357, file=gs_74354_47032_17.jpg ->ok!
Thread5:seq=356, file=gs_74354_47033_17.jpg ->ok!
Thread3:seq=362, file=gs_74354_47027_17.jpg ->ok!
Thread4:seq=363, file=gs_74354_47026_17.jpg ->ok!
Thread8:seq=367, file=gs_74354_47022_17.jpg ->ok!
Thread7:seq=366, file=gs_74354_47023_17.jpg ->ok!
Thread1:seq=368, file=gs_74354_47021_17.jpg ->ok!
Thread2:seq=369, file=gs_74354_47020_17.jpg ->ok!
Thread6:seq=365, file=gs_74354_47024_17.jpg ->ok!
Thread5:seq=364, file=gs_74354_47025_17.jpg ->ok!
Thread3:seq=370, file=gs_74354_47019_17.jpg ->ok!
Thread4:seq=371, file=gs_74354_47018_17.jpg ->ok!
Thread8:seq=375, file=gs_74354_47014_17.jpg ->ok!
Thread7:seq=374, file=gs_74354_47015_17.jpg ->ok!
Thread2:seq=377, file=gs_74354_47012_17.jpg ->ok!
Thread1:seq=376, file=gs_74354_47013_17.jpg ->ok!
Thread6:seq=373, file=gs_74354_47016_17.jpg ->ok!
Thread5:seq=372, file=gs_74354_47017_17.jpg ->ok!
Thread3:seq=378, file=gs_74354_47011_17.jpg ->ok!
Thread4:seq=379, file=gs_74354_47010_17.jpg ->ok!
Thread8:seq=383, file=gs_74355_47044_17.jpg ->ok!
Thread7:seq=382, file=gs_74355_47045_17.jpg ->ok!
Thread1:seq=384, file=gs_74355_47043_17.jpg ->ok!
Thread2:seq=385, file=gs_74355_47042_17.jpg ->ok!
Thread6:seq=381, file=gs_74355_47046_17.jpg ->ok!
Thread5:seq=380, file=gs_74354_47009_17.jpg ->ok!
Thread3:seq=386, file=gs_74355_47041_17.jpg ->ok!
Thread4:seq=387, file=gs_74355_47040_17.jpg ->ok!
Thread8:seq=391, file=gs_74355_47036_17.jpg ->ok!
Thread1:seq=392, file=gs_74355_47035_17.jpg ->ok!
Thread2:seq=393, file=gs_74355_47034_17.jpg ->ok!
Thread7:seq=390, file=gs_74355_47037_17.jpg ->ok!
Thread6:seq=389, file=gs_74355_47038_17.jpg ->ok!
Thread5:seq=388, file=gs_74355_47039_17.jpg ->ok!
Thread3:seq=394, file=gs_74355_47033_17.jpg ->ok!
Thread4:seq=395, file=gs_74355_47032_17.jpg ->ok!
Thread8:seq=399, file=gs_74355_47028_17.jpg ->ok!
Thread1:seq=400, file=gs_74355_47027_17.jpg ->ok!
Thread2:seq=401, file=gs_74355_47026_17.jpg ->ok!
Thread7:seq=398, file=gs_74355_47029_17.jpg ->ok!
Thread6:seq=397, file=gs_74355_47030_17.jpg ->ok!
Thread5:seq=396, file=gs_74355_47031_17.jpg ->ok!
Thread3:seq=402, file=gs_74355_47025_17.jpg ->ok!
Thread4:seq=403, file=gs_74355_47024_17.jpg ->ok!
Thread8:seq=407, file=gs_74355_47020_17.jpg ->ok!
Thread1:seq=408, file=gs_74355_47019_17.jpg ->ok!
Thread7:seq=406, file=gs_74355_47021_17.jpg ->ok!
Thread2:seq=409, file=gs_74355_47018_17.jpg ->ok!
Thread6:seq=405, file=gs_74355_47022_17.jpg ->ok!
Thread5:seq=404, file=gs_74355_47023_17.jpg ->ok!
Thread3:seq=410, file=gs_74355_47017_17.jpg ->ok!
Thread4:seq=411, file=gs_74355_47016_17.jpg ->ok!
Thread8:seq=415, file=gs_74355_47012_17.jpg ->ok!
Thread1:seq=416, file=gs_74355_47011_17.jpg ->ok!
Thread7:seq=414, file=gs_74355_47013_17.jpg ->ok!
Thread2:seq=417, file=gs_74355_47010_17.jpg ->ok!
Thread5:seq=412, file=gs_74355_47015_17.jpg ->ok!
Thread6:seq=413, file=gs_74355_47014_17.jpg ->ok!
